Small Unit Installation Postcode,Previous Years (2001-2018) - Installations Quantity,Previous Years (2001-2018) - SGU Rated Output In kW,Jan 2019 - Installations Quantity,Jan 2019 - SGU Rated Output In kW,Feb 2019 - Installations Quantity,Feb 2019 - SGU Rated Output In kW,Mar 2019 - Installations Quantity,Mar 2019 - SGU Rated Output In kW,Apr 2019 - Installations Quantity,Apr 2019 - SGU Rated Output In kW,May 2019 - Installations Quantity,May 2019 - SGU Rated Output In kW,Jun 2019 - Installations Quantity,Jun 2019 - SGU Rated Output In kW,Jul 2019 - Installations Quantity,Jul 2019 - SGU Rated Output In kW,Aug 2019 - Installations Quantity,Aug 2019 - SGU Rated Output In kW,Sep 2019 - Installations Quantity,Sep 2019 - SGU Rated Output In kW,Oct 2019 - Installations Quantity,Oct 2019 - SGU Rated Output In kW,Nov 2019 - Installations Quantity,Nov 2019 - SGU Rated Output In kW,Dec 2019 - Installations Quantity,Dec 2019 - SGU Rated Output In kW,Jan 2020 - Installations Quantity,Jan 2020 - SGU Rated Output In kW,Feb 2020 - Installations Quantity,Feb 2020 - SGU Rated Output In kW,Mar 2020 - Installations Quantity,Mar 2020 - SGU Rated Output In kW,Apr 2020 - Installations Quantity,Apr 2020 - SGU Rated Output In kW,May 2020 - Installations Quantity,May 2020 - SGU Rated Output In kW,Jun 2020 - Installations Quantity,Jun 2020 - SGU Rated Output In kW,Jul 2020 - Installations Quantity,Jul 2020 - SGU Rated Output In kW,Aug 2020 - Installations Quantity,Aug 2020 - SGU Rated Output In kW,Installations Quantity Total,SGU Rated Output In kW Total
4408,139,426.861,1,5.310,1,6.600,1,5.040,1,6.600,0,0.000,3,8.200,4,40.940,1,6.405,1,1.260,2,13.200,0,0.000,1,2.520,1,6.600,0,0.000,2,15.155,1,6.600,0,0.000,1,6.500,1,8.750,0,0.000,161,566.541
4410,213,831.006,2,13.200,2,7.160,2,13.000,2,9.160,2,15.300,2,8.460,3,20.625,0,0.000,0,0.000,0,0.000,0,0.000,4,58.590,1,13.000,1,7.920,1,6.400,5,46.080,4,26.550,0,0.000,1,6.615,1,6.500,246,"1,089.566"
4411,49,218.020,0,0.000,0,0.000,0,0.000,1,5.700,0,0.000,0,0.000,0,0.000,0,0.000,1,6.555,0,0.000,0,0.000,1,6.600,2,13.435,0,0.000,0,0.000,2,26.250,1,6.600,0,0.000,0,0.000,1,6.600,58,289.760
4412,31,125.625,0,0.000,3,25.395,3,20.670,0,0.000,0,0.000,0,0.000,1,6.555,1,6.615,2,13.110,0,0.000,0,0.000,1,20.790,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,43,225.360
4413,798,"3,709.555",4,25.630,6,44.600,3,19.710,9,86.910,9,86.430,6,51.970,7,39.875,14,118.160,12,157.010,12,122.065,17,154.130,8,74.455,2,19.815,9,55.110,8,59.720,6,42.900,10,81.750,7,47.150,5,60.860,1,13.200,953,"5,071.005"
4415,244,"1,295.939",1,12.000,3,79.620,2,9.850,3,17.855,3,19.830,3,22.485,2,36.020,1,6.050,5,40.515,2,12.810,10,182.940,3,19.140,3,18.435,1,9.900,2,13.200,4,26.500,1,5.400,5,84.000,1,6.660,1,6.270,300,"1,925.419"
4416,48,240.945,2,23.400,0,0.000,2,13.530,1,11.870,1,6.600,0,0.000,3,48.980,2,15.910,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,4,90.220,0,0.000,3,45.290,0,0.000,0,0.000,0,0.000,66,496.745
4417,120,498.835,0,0.000,0,0.000,2,19.665,0,0.000,3,16.500,1,6.840,0,0.000,1,6.480,0,0.000,1,10.800,0,0.000,0,0.000,0,0.000,1,6.600,1,6.615,3,28.395,2,9.600,0,0.000,0,0.000,0,0.000,135,610.330
4418,14,50.163,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,10.230,0,0.000,1,10.230,0,0.000,0,0.000,0,0.000,16,70.623
4419,123,562.212,0,0.000,3,17.480,3,6.570,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,26.220,0,0.000,0,0.000,0,0.000,1,6.600,0,0.000,2,13.200,1,6.615,1,6.650,2,13.200,0,0.000,2,13.260,140,672.007
4420,158,739.655,1,3.600,3,18.240,3,16.200,1,37.960,0,0.000,1,4.560,3,17.955,1,6.600,1,19.800,4,24.530,2,21.300,0,0.000,2,11.340,0,0.000,1,10.400,0,0.000,2,12.915,1,5.400,0,0.000,1,6.660,185,957.115
4421,228,"1,063.857",4,24.150,2,11.325,1,6.600,2,7.255,7,58.150,3,24.825,1,2.480,2,16.215,1,6.405,1,13.200,0,0.000,4,42.220,1,6.600,0,0.000,2,13.200,6,45.915,3,17.970,17,111.300,7,40.515,5,30.330,297,"1,542.512"
4422,63,317.087,0,0.000,2,25.200,1,31.500,0,0.000,0,0.000,0,0.000,1,10.200,0,0.000,0,0.000,0,0.000,1,25.600,2,23.395,1,1.890,1,37.800,1,13.200,2,18.870,3,18.460,0,0.000,0,0.000,0,0.000,78,523.202
4423,21,138.320,0,0.000,0,0.000,0,0.000,1,6.270,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,11.550,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,11.880,0,0.000,0,0.000,24,168.020
4424,29,132.063,1,6.510,1,3.300,1,5.700,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,32,147.573
4425,17,76.723,0,0.000,0,0.000,0,0.000,1,12.760,1,6.050,0,0.000,1,3.350,0,0.000,0,0.000,0,0.000,1,6.615,0,0.000,1,7.560,0,0.000,0,0.000,0,0.000,1,5.900,0,0.000,0,0.000,0,0.000,23,118.958
4426,10,56.110,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,16.200,0,0.000,1,9.900,13,82.210
4427,67,219.607,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,13.275,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,13.000,2,12.975,4,26.180,1,10.800,0,0.000,0,0.000,77,302.437
4428,122,397.380,0,0.000,0,0.000,1,6.000,0,0.000,5,39.050,0,0.000,0,0.000,0,0.000,3,25.800,2,13.200,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,1,6.490,1,10.620,1,13.200,1,6.600,0,0.000,138,524.940
4454,149,718.330,0,0.000,0,0.000,0,0.000,2,13.090,1,6.600,1,9.860,1,39.060,3,18.460,1,37.170,0,0.000,2,13.200,1,13.020,0,0.000,0,0.000,0,0.000,3,18.795,2,12.980,3,38.000,0,0.000,0,0.000,169,938.565
4455,"1,207","4,784.319",0,0.000,11,142.580,10,75.200,10,78.100,9,59.180,7,213.110,10,128.160,1,5.600,16,160.930,15,100.255,16,261.585,5,79.380,6,63.615,6,50.620,12,195.560,14,297.220,4,40.120,5,32.715,4,33.990,2,19.740,"1,370","6,821.979"
4461,9,39.440,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,9,39.440
4462,9,22.980,0,0.000,0,0.000,0,0.000,0,0.000,1,10.260,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,10,33.240
4465,258,925.040,0,0.000,1,6.600,0,0.000,2,12.650,4,33.480,13,99.720,2,12.540,0,0.000,6,56.640,3,18.975,6,48.850,1,6.600,0,0.000,0,0.000,3,32.230,1,29.040,0,0.000,1,13.200,0,0.000,0,0.000,301,"1,295.565"
4467,38,157.150,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,10.080,0,0.000,0,0.000,0,0.000,0,0.000,1,12.780,0,0.000,0,0.000,0,0.000,0,0.000,40,180.010
4468,63,291.910,0,0.000,1,6.050,0,0.000,0,0.000,3,13.480,1,6.550,0,0.000,1,6.300,1,1.140,0,0.000,2,19.800,1,6.480,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,73,351.710
4470,386,"1,938.570",3,19.800,3,19.800,10,79.495,1,12.540,7,45.560,1,13.230,3,17.760,0,0.000,0,0.000,2,16.065,6,52.150,2,19.440,0,0.000,0,0.000,1,10.560,0,0.000,1,3.300,2,14.800,1,15.000,2,20.460,431,"2,298.530"
4472,147,819.300,1,9.425,0,0.000,0,0.000,0,0.000,2,15.390,1,12.400,0,0.000,7,49.080,0,0.000,3,31.270,1,6.840,5,25.800,0,0.000,0,0.000,1,6.600,2,11.925,0,0.000,4,46.560,1,36.000,0,0.000,175,"1,070.590"
4474,5,41.940,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,16.225,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,13.200,0,0.000,0,0.000,1,10.200,0,0.000,0,0.000,0,0.000,9,81.565
4475,3,32.950,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,32.950
4477,84,480.403,0,0.000,0,0.000,0,0.000,0,0.000,1,10.260,1,6.270,0,0.000,1,6.840,0,0.000,1,23.100,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,9.900,1,6.300,0,0.000,0,0.000,90,543.073
4478,70,526.465,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,4.560,0,0.000,0,0.000,0,0.000,1,2.520,0,0.000,1,10.890,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,73,544.435
4479,3,27.280,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,11.880,0,0.000,0,0.000,4,39.160
4480,77,400.545,0,0.000,3,22.775,0,0.000,2,13.200,0,0.000,0,0.000,0,0.000,4,21.660,2,11.400,2,121.600,0,0.000,0,0.000,3,29.070,2,14.460,3,23.430,2,13.215,2,19.600,1,6.600,0,0.000,0,0.000,103,697.555
4481,11,98.870,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,2.160,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,12,101.030
4482,5,37.815,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,5,37.815
4486,95,505.945,2,13.200,0,0.000,2,12.600,1,26.460,1,6.000,3,15.970,2,7.320,1,6.600,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,2,8.910,0,0.000,110,609.605
4487,371,"2,115.230",3,41.800,3,24.600,3,32.955,3,34.200,4,61.200,11,101.950,6,164.115,6,45.930,0,0.000,2,26.515,5,70.140,3,51.420,0,0.000,0,0.000,2,26.415,1,5.775,3,44.280,4,39.500,5,94.590,1,6.300,436,"2,986.915"
4488,38,132.250,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,4.560,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,39,136.810
4489,11,53.620,0,0.000,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,6.600,1,4.320,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,14,71.140
4490,221,"1,049.426",0,0.000,6,31.600,1,6.405,5,34.455,3,27.690,7,54.160,2,6.840,1,6.840,3,20.520,2,10.260,0,0.000,1,9.000,0,0.000,0,0.000,1,6.000,0,0.000,0,0.000,2,12.000,1,6.600,3,38.850,259,"1,320.646"
4491,17,55.080,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,17,55.080
4492,51,447.724,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,3,182.400,0,0.000,1,60.800,6,251.180,0,0.000,2,121.600,3,182.400,0,0.000,3,24.960,5,31.980,8,307.320,3,38.460,0,0.000,0,0.000,0,0.000,85,"1,648.824"
4493,3,14.020,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,6,27.300,0,0.000,0,0.000,0,0.000,0,0.000,9,41.320
4494,26,156.490,0,0.000,0,0.000,0,0.000,2,11.050,0,0.000,0,0.000,1,3.350,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,7.935,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,30,178.825
4496,37,197.020,0,0.000,0,0.000,0,0.000,0,0.000,2,11.050,0,0.000,1,6.600,0,0.000,0,0.000,0,0.000,1,10.080,0,0.000,1,28.035,0,0.000,3,48.300,2,33.250,0,0.000,0,0.000,0,0.000,0,0.000,47,334.335
4497,34,183.140,0,0.000,0,0.000,1,13.200,5,26.350,3,16.200,1,6.270,0,0.000,0,0.000,1,13.230,1,13.200,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,46,271.590
4498,18,106.080,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,1,11.115,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,19,117.195
4500,"6,533","26,685.346",44,387.169,57,435.495,56,438.790,49,408.350,57,522.010,46,397.175,66,435.385,57,467.380,36,279.935,68,522.530,59,522.665,64,553.520,54,404.600,63,584.155,65,506.590,64,540.480,54,470.060,64,603.935,81,728.640,31,238.240,"7,668","36,132.450"
4501,826,"3,101.430",3,19.815,8,59.725,8,58.515,6,35.930,8,54.395,8,50.150,8,69.095,10,65.140,1,6.600,7,40.155,9,108.465,6,58.080,11,67.940,8,65.500,3,19.800,6,45.030,5,30.940,8,67.860,4,22.450,6,44.155,959,"4,091.170"
4502,"1,442","5,268.383",10,58.555,8,49.060,7,44.965,12,78.145,10,65.970,5,37.035,9,51.220,4,21.450,10,94.710,5,41.130,9,86.600,8,50.875,8,49.475,7,50.505,9,67.990,14,113.570,7,49.935,9,56.320,5,31.760,10,85.815,"1,608","6,453.468"
4503,"5,689","21,203.424",33,224.580,47,330.305,43,301.860,40,259.410,54,349.550,45,293.605,54,346.435,54,352.660,57,382.865,63,463.765,54,377.900,60,425.300,60,453.485,48,328.910,69,441.860,77,623.030,57,394.440,53,406.105,83,590.885,54,376.830,"6,794","28,927.204"
4504,"3,249","12,991.372",22,160.045,32,332.355,39,305.970,25,261.085,24,159.408,21,223.790,25,202.740,32,311.305,31,224.430,35,279.845,25,460.150,38,403.190,21,163.730,36,236.700,48,372.255,32,206.930,34,267.780,36,297.740,38,281.360,18,160.920,"3,861","18,303.100"
4505,"4,167","16,193.736",30,202.390,36,272.920,32,213.115,23,174.695,34,235.760,32,209.965,43,328.320,49,360.630,32,222.385,38,269.420,44,345.660,37,291.135,36,253.525,27,218.360,36,331.165,43,320.995,22,181.505,42,378.455,40,354.760,33,253.500,"4,876","21,612.396"
4506,"3,052","11,646.388",34,286.985,32,208.503,22,171.770,29,197.330,42,284.410,28,235.378,36,331.905,28,164.020,35,267.950,22,150.555,33,290.785,25,162.875,29,180.720,34,231.820,53,441.230,26,168.315,37,252.505,21,135.285,33,265.330,38,271.490,"3,689","16,345.549"
4507,"4,479","14,228.240",40,233.095,48,278.560,59,364.199,44,249.675,49,316.728,36,219.145,56,415.250,43,260.590,50,292.265,41,259.775,59,482.420,69,411.340,47,261.275,39,258.905,42,247.730,53,327.170,50,326.610,80,456.955,69,500.125,34,219.215,"5,487","20,609.267"
4508,"2,598","9,183.511",16,104.260,17,131.715,16,98.760,19,111.645,14,99.335,18,129.505,16,108.200,19,110.340,17,106.435,19,159.000,20,127.720,21,170.570,22,166.850,22,141.565,30,272.240,26,174.635,17,206.270,22,155.315,27,196.545,14,95.445,"2,990","12,049.861"
4509,"4,010","15,394.787",41,285.095,40,284.715,61,432.663,47,343.136,45,308.870,37,318.246,54,384.720,42,293.460,45,313.050,62,461.705,51,453.475,45,339.940,49,377.545,59,472.370,77,638.180,56,456.515,36,268.700,61,553.340,63,585.805,41,312.610,"5,022","23,278.927"
4510,"7,343","28,525.687",77,509.695,94,569.050,107,775.295,64,414.515,109,731.610,90,693.920,89,532.560,95,628.730,93,646.370,93,636.595,93,849.175,102,756.105,97,609.535,99,662.025,91,638.740,104,787.500,98,850.210,123,836.930,111,770.240,67,471.485,"9,239","41,895.972"
4511,"2,163","7,029.178",9,55.665,16,92.265,21,151.240,20,132.580,19,151.560,26,202.445,24,196.780,19,116.835,12,71.575,13,93.135,21,220.510,18,138.535,11,71.535,22,151.425,20,141.470,15,99.960,15,100.940,20,131.970,21,159.795,15,111.570,"2,520","9,620.968"
4512,691,"3,157.228",5,37.025,10,69.140,7,64.395,5,66.635,7,59.259,1,11.655,3,23.085,5,37.605,6,41.280,7,54.805,5,54.090,3,50.615,10,85.605,7,180.220,4,32.800,5,47.505,8,58.070,8,204.990,6,43.305,3,36.780,806,"4,416.092"
4514,"1,387","5,525.509",7,48.455,9,89.950,15,119.385,14,98.835,14,92.335,12,98.795,9,79.115,13,107.565,12,82.455,19,136.575,21,208.770,14,113.810,12,84.980,8,56.580,11,84.560,13,112.610,12,83.420,17,147.145,8,77.775,6,66.790,"1,633","7,515.414"
4515,758,"3,069.543",7,46.275,6,31.380,6,37.580,8,47.830,12,76.960,10,66.255,4,43.020,9,59.715,6,49.695,9,93.830,6,63.510,6,56.140,10,67.550,11,76.820,4,124.380,4,56.475,9,88.035,6,39.750,8,53.860,6,60.490,905,"4,309.093"
4516,918,"3,727.875",1,6.195,5,39.850,5,50.025,12,84.795,12,100.505,9,69.180,8,57.285,6,47.210,5,45.385,9,104.625,4,33.015,11,119.295,6,44.250,13,116.265,10,98.810,17,360.965,13,94.655,6,63.570,5,39.650,7,75.325,"1,082","5,378.730"
4517,182,805.233,2,13.215,0,0.000,1,6.050,1,9.900,1,10.080,1,6.600,2,12.270,1,12.600,1,6.600,0,0.000,0,0.000,0,0.000,0,0.000,1,6.615,0,0.000,1,6.300,1,6.600,1,6.600,3,21.960,2,17.700,201,948.323
4518,"1,042","3,877.819",8,61.750,12,93.995,10,96.350,9,60.360,7,44.710,9,70.005,9,67.080,6,39.135,3,26.415,13,99.420,14,137.580,8,69.220,7,38.235,14,103.285,17,110.830,21,120.560,17,131.880,21,171.340,18,122.100,16,100.170,"1,281","5,642.239"
4519,"1,619","6,049.393",13,74.880,12,81.455,20,164.315,14,99.245,11,78.350,8,53.835,14,94.735,17,199.660,10,56.765,13,134.230,15,98.480,16,133.670,19,130.610,16,196.625,15,102.500,8,51.285,20,138.830,17,128.265,18,152.370,12,90.635,"1,907","8,310.133"
4520,"2,567","10,996.202",15,121.920,20,178.486,14,137.345,21,156.875,18,148.916,17,111.505,30,278.060,15,131.715,23,239.890,14,112.440,17,144.000,20,192.575,20,174.340,25,250.895,48,438.805,20,171.170,17,161.685,12,122.640,30,305.430,12,101.850,"2,975","14,676.744"
4521,940,"3,739.655",2,15.950,7,53.335,11,79.230,8,55.315,7,43.990,10,75.925,15,112.465,5,36.325,4,29.550,13,87.215,5,40.380,10,66.960,6,43.305,6,48.535,10,86.095,6,41.960,12,96.680,9,68.860,13,121.350,8,84.750,"1,107","5,027.830"
4550,799,"2,709.015",8,70.545,5,36.550,6,38.155,10,70.405,9,65.820,4,29.505,7,45.630,10,69.035,9,70.335,9,68.595,17,124.510,10,110.885,5,36.195,7,52.545,9,68.690,9,68.925,6,44.155,9,108.760,5,37.290,7,47.380,960,"3,972.925"
4551,"10,110","33,232.214",86,521.511,90,553.000,113,746.565,80,575.290,103,740.765,100,754.265,121,795.235,110,719.245,145,"1,037.800",131,886.375,139,940.730,102,767.250,112,808.715,131,844.145,143,"1,009.175",109,793.355,126,855.470,138,"1,080.000",169,"1,250.540",95,773.605,"12,453","49,685.250"
4552,"2,098","6,820.639",14,81.045,12,93.080,10,72.675,7,67.790,14,91.435,13,77.450,12,83.775,14,114.780,14,101.575,14,108.830,20,135.885,17,182.405,8,105.660,19,119.985,15,111.615,11,72.075,16,134.630,20,174.045,21,203.690,8,60.370,"2,377","9,013.434"
4553,"1,221","4,936.724",16,105.135,24,153.730,35,198.175,14,100.305,32,202.585,23,177.725,37,260.140,25,193.715,30,205.595,31,198.790,31,216.960,25,188.335,34,227.995,33,247.630,56,428.165,54,415.880,50,330.335,37,248.125,48,327.835,30,262.320,"1,886","9,626.199"
4554,311,"1,254.496",2,12.115,3,21.945,2,18.930,4,26.750,5,30.225,1,17.640,2,8.200,3,17.855,4,29.895,2,16.380,1,5.040,3,33.115,0,0.000,1,13.000,4,32.595,1,7.200,2,17.100,4,33.185,5,49.200,3,39.930,363,"1,684.796"
4555,"1,348","4,554.366",9,67.130,4,31.075,12,82.980,14,88.850,7,54.735,8,52.660,15,110.185,14,136.700,5,27.670,13,116.420,11,78.330,11,74.515,11,78.415,11,81.030,12,98.280,11,84.710,13,90.410,13,88.880,16,150.610,10,74.245,"1,568","6,222.196"
4556,"6,907","24,455.482",49,420.250,59,445.945,48,286.975,37,230.810,54,495.525,48,365.130,56,375.155,62,556.380,61,466.295,73,585.775,75,688.375,70,568.355,64,463.570,59,425.770,77,603.565,65,524.515,56,485.785,64,626.390,85,685.075,48,328.995,"8,117","34,084.117"
4557,"2,316","8,670.593",17,116.050,20,159.425,21,153.460,11,84.415,20,140.675,25,178.945,24,163.755,25,165.150,29,198.005,20,180.020,26,199.410,26,192.440,20,135.815,24,182.915,33,244.075,22,211.385,20,143.575,28,287.435,23,172.075,18,134.410,"2,768","12,114.028"
4558,"2,028","7,272.571",24,209.025,7,46.125,18,183.930,16,183.565,12,268.570,17,207.095,20,224.735,20,126.265,30,225.525,18,125.480,28,266.280,22,195.440,18,105.595,33,221.265,25,154.865,23,180.885,24,169.640,36,273.860,18,105.965,13,96.810,"2,450","10,843.491"
4559,"1,060","4,458.552",8,47.605,8,63.045,10,68.230,12,75.255,8,65.490,12,93.940,22,169.460,14,225.390,9,67.020,13,104.130,20,159.675,18,153.580,14,111.465,9,72.120,13,95.320,16,138.595,14,125.710,18,179.130,15,117.180,8,59.040,"1,321","6,649.932"
4560,"5,534","19,564.890",29,171.815,51,324.530,59,376.350,43,272.065,44,374.840,48,333.005,55,366.550,68,433.680,75,694.400,68,522.615,69,576.765,79,867.855,51,338.005,44,285.645,54,423.730,38,321.215,58,399.305,59,600.880,68,507.685,42,326.000,"6,636","28,081.825"
4561,"1,499","6,546.564",11,74.785,12,81.550,15,102.000,10,63.175,19,196.635,15,173.780,16,120.050,19,131.380,17,203.470,13,176.455,20,195.190,24,332.760,14,128.330,21,280.040,33,479.830,23,180.595,15,106.280,20,142.960,15,227.145,18,148.535,"1,849","10,091.509"
4562,"1,558","6,583.871",11,77.480,17,108.630,10,64.840,16,109.150,17,134.700,14,133.860,14,101.905,22,207.110,14,141.710,21,195.075,24,220.055,23,188.265,16,124.170,19,185.740,17,133.525,20,194.785,14,111.860,20,181.165,13,118.895,8,66.650,"1,888","9,383.441"
4563,"1,940","7,562.563",15,103.410,19,118.310,19,299.230,16,106.510,15,112.350,14,98.190,33,216.270,21,126.050,20,129.525,24,162.685,31,205.470,31,220.170,21,143.080,21,154.740,32,202.355,26,250.800,40,343.210,49,289.780,25,190.520,8,86.235,"2,420","11,121.453"
4564,"1,767","5,802.154",12,68.855,13,67.290,17,105.215,21,252.840,19,155.965,17,162.900,22,124.765,17,99.830,13,85.475,15,91.876,19,142.840,16,118.230,15,128.960,15,114.830,27,186.670,18,125.240,17,114.965,22,179.430,15,104.895,11,108.075,"2,108","8,341.300"
4565,"2,616","9,333.334",10,65.095,28,187.260,21,144.540,24,214.795,37,312.210,19,132.565,21,152.645,18,116.660,20,134.880,20,166.160,25,186.240,30,254.035,22,143.405,32,264.680,48,420.545,30,197.845,22,145.655,22,161.325,30,240.265,11,97.245,"3,106","13,071.384"
4566,"1,499","7,026.566",20,147.500,9,56.905,12,106.925,18,143.605,13,89.315,21,136.740,19,298.575,7,74.610,10,121.925,21,276.255,16,171.420,23,226.115,11,186.315,22,161.255,30,359.060,8,65.720,21,128.505,18,284.080,23,230.170,12,188.730,"1,833","10,480.291"
4567,"1,440","6,068.311",15,116.215,13,104.690,19,133.025,12,112.100,22,185.870,18,141.565,13,93.035,13,112.615,24,191.025,18,143.850,25,222.510,19,137.600,27,193.145,24,182.510,30,286.385,27,182.325,23,303.120,13,114.490,19,147.355,10,84.935,"1,824","9,256.676"
4568,737,"2,776.930",7,55.565,6,55.420,7,50.085,2,14.300,4,29.655,10,62.915,16,121.215,3,25.500,8,54.135,6,42.930,12,88.975,8,66.045,4,26.150,9,52.310,6,32.530,4,28.200,3,22.980,3,23.430,8,65.405,8,58.035,871,"3,752.710"
4569,322,"1,102.537",3,21.000,1,6.615,3,16.015,3,19.530,2,26.130,2,6.600,2,12.270,3,22.080,3,21.135,8,61.150,4,22.060,3,23.430,4,25.475,1,6.600,6,38.110,0,0.000,7,58.895,2,13.215,6,41.320,0,0.000,385,"1,544.167"
4570,"7,536","28,897.210",61,471.035,70,431.820,76,474.770,86,646.645,120,781.100,77,548.035,105,763.350,101,826.350,100,777.910,88,679.315,102,754.470,107,848.940,90,605.220,89,634.050,89,642.480,95,719.015,94,754.265,86,735.885,89,679.395,49,404.225,"9,310","42,075.485"
4571,151,572.475,1,6.600,0,0.000,2,13.860,0,0.000,1,6.400,0,0.000,2,19.845,3,20.700,4,34.245,2,14.595,2,8.310,2,38.415,0,0.000,2,13.250,3,38.800,1,6.600,2,18.000,3,21.125,2,10.560,0,0.000,183,843.780
4572,292,"1,170.708",0,0.000,5,37.050,2,13.090,2,45.115,1,5.985,4,29.970,3,26.355,3,20.675,3,13.990,4,35.595,3,19.730,8,169.960,0,0.000,7,48.090,4,29.265,5,28.380,3,26.445,3,31.340,6,46.185,4,37.710,362,"1,835.638"
4573,"3,557","13,699.922",42,262.405,43,354.660,37,269.545,43,357.035,38,277.690,42,282.805,40,318.140,38,308.410,43,337.655,49,335.370,65,496.085,56,418.305,51,379.350,54,407.020,65,478.820,43,314.865,54,409.685,51,396.895,54,505.845,34,250.960,"4,499","20,861.467"
